"SiteID","Active","SensorID","sensorName","StartDate","EndDate","DataType","UpperDepth","LowerDepth","Calibrated","Units","TotalDays","IsActive","NumGaps","TotalGapDays","Gapiness","MinimumValue","MaximumValue","MeanValue","StandardDeviation","HarvestDate"
opSID_69445,TRUE,1478803,"Soil Temperature 80cm",NA,NA,"Soil-Temperature",80,80,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478802,"Soil Temperature 70cm",NA,NA,"Soil-Temperature",70,70,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478797,"Soil Temperature 20cm",NA,NA,"Soil-Temperature",20,20,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478798,"Soil Temperature 30cm",NA,NA,"Soil-Temperature",30,30,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478799,"Soil Temperature 40cm",NA,NA,"Soil-Temperature",40,40,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478800,"Soil Temperature 50cm",NA,NA,"Soil-Temperature",50,50,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478801,"Soil Temperature 60cm",NA,NA,"Soil-Temperature",60,60,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478827,"Wind Direction",NA,NA,"Wind-Direction",0,0,FALSE,"Degrees",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478839,"Barometric Pressure hPa",NA,NA,"Atmospheric-Pressure",0,0,FALSE,"hPa",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478840,"Relative Humidity %",NA,NA,"Humidity",0,0,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1392109,"Russo's Rainfall",NA,NA,"Rainfall",0,0,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477341,"Soil Moisture 10cm",NA,NA,"Soil-Moisture",10,10,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477345,"Soil Temperature 10cm",NA,NA,"Soil-Temperature",10,10,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477310,"Soil Moisture 100cm",NA,NA,"Soil-Moisture",100,100,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477309,"Soil Moisture 90cm",NA,NA,"Soil-Moisture",90,90,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477308,"Soil Moisture 80cm",NA,NA,"Soil-Moisture",80,80,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477307,"Soil Moisture 70cm",NA,NA,"Soil-Moisture",70,70,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477306,"Soil Moisture 60cm",NA,NA,"Soil-Moisture",60,60,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477305,"Soil Moisture 50cm",NA,NA,"Soil-Moisture",50,50,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477304,"Soil Moisture 40cm",NA,NA,"Soil-Moisture",40,40,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477303,"Soil Moisture 30cm",NA,NA,"Soil-Moisture",30,30,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477302,"Soil Moisture 20cm",NA,NA,"Soil-Moisture",20,20,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477330,"Soil Temperature 100cm",NA,NA,"Soil-Temperature",100,100,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477329,"Soil Temperature 90cm",NA,NA,"Soil-Temperature",90,90,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477328,"Soil Temperature 80cm",NA,NA,"Soil-Temperature",80,80,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477327,"Soil Temperature 70cm",NA,NA,"Soil-Temperature",70,70,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477326,"Soil Temperature 60cm",NA,NA,"Soil-Temperature",60,60,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477325,"Soil Temperature 50cm",NA,NA,"Soil-Temperature",50,50,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477324,"Soil Temperature 40cm",NA,NA,"Soil-Temperature",40,40,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477323,"Soil Temperature 30cm",NA,NA,"Soil-Temperature",30,30,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69448,TRUE,1477322,"Soil Temperature 20cm",NA,NA,"Soil-Temperature",20,20,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
