SiteID,Active,SensorID,SensorName,StartDate,EndDate,DataType,UpperDepth,LowerDepth,Calibrated,Units
SFS_20,1,1018,SFS43 - Gatum_Soil-Temperature_700,2013-09-11T03:21:47.000Z,2017-04-10T06:30:00.000Z,Soil-Temperature,700,700,TRUE,Degrees-Celcius
SFS_36,1,1020,SFS61 - AWS Campbell Town_Soil-Temperature_700,2013-06-13T17:45:00.000Z,2017-11-07T02:00:00.000Z,Soil-Temperature,700,700,TRUE,Degrees-Celcius
SFS_68,1,1506,SFS102 - Yulecart_Temperature_0,2017-04-21T02:15:00.000Z,2019-07-14T23:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_52,1,1030,SFS109 - Vite Vite North - Molo Molo_Soil-Temperature_700,2017-07-04T02:15:00.000Z,2017-07-26T06:09:38.000Z,Soil-Temperature,700,700,TRUE,Degrees-Celcius
SFS_72,1,1031,SFS110 - Lindenow Flats_Soil-Temperature_700,2017-08-29T01:04:51.000Z,2018-07-28T01:15:31.000Z,Soil-Temperature,700,700,TRUE,Degrees-Celcius
SFS_26,1,1037,SFS3 - Winchelsea1_Soil-Temperature_800,2013-05-04T08:21:19.000Z,2018-11-13T07:00:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_27,1,1038,SFS6 - Lake Bolac2_Soil-Temperature_800,2012-08-29T05:15:00.000Z,2016-06-25T00:38:02.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_32,1,1047,SFS33 - Dutson Downs_Soil-Temperature_800,2013-04-29T14:15:00.000Z,2017-07-30T06:15:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_28,1,1051,SFS20 - Inverleigh1_Soil-Temperature_800,2013-04-23T00:48:59.000Z,2017-04-04T04:00:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_31,1,1053,SFS30 - Lidenow_Soil-Temperature_800,2013-04-29T06:40:13.000Z,2017-05-04T22:15:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_7,1,1054,SFS29 - Meerlieu_Soil-Temperature_800,2014-03-26T16:00:00.000Z,2015-07-10T07:00:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_30,1,1055,SFS28 - Derrinallum3_Soil-Temperature_800,2013-04-19T08:59:10.000Z,2017-04-19T07:00:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_65,1,1060,SFS34 - Rosedale_Soil-Temperature_800,2014-03-26T16:00:00.000Z,2018-08-02T02:22:49.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_29,1,1062,SFS26 - Winchelsea2_Soil-Temperature_800,2013-05-08T03:03:25.000Z,2017-04-03T22:15:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_56,1,1068,SFS45 - Learmonth_Soil-Temperature_800,2013-06-20T04:30:00.000Z,2017-03-26T23:45:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_49,1,1072,SFS51 - Longford_Soil-Temperature_800,2014-07-02T14:15:00.000Z,2018-06-19T00:00:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_50,1,1074,SFS52 - Nile_Soil-Temperature_800,2013-06-28T04:30:00.000Z,2016-07-15T05:38:27.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_34,1,1075,SFS53 - Western Junction_Soil-Temperature_800,2013-09-03T23:30:00.000Z,2014-04-06T06:50:47.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_33,1,1076,SFS55 - Tunbridge_Soil-Temperature_800,2014-05-31T14:26:56.000Z,2017-11-16T02:45:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_57,1,1077,SFS48 - Ballan2_Soil-Temperature_800,2014-08-08T05:07:56.000Z,2016-10-10T20:15:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_19,1,1078,SFS40 - Balliang East_Soil-Temperature_800,2013-09-02T02:48:10.000Z,2017-03-26T23:15:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_18,1,1079,SFS39 - Lake Bolac3_Soil-Temperature_800,2013-09-04T01:26:43.000Z,2017-04-21T01:15:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_76,1,1080,SFS17 - Woorndoo (2)_Soil-Temperature_800,2013-09-12T14:15:00.000Z,2018-04-16T23:15:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_70,1,1082,SFS49 - Cavendish_Soil-Temperature_800,2013-09-11T01:48:36.000Z,2017-04-05T23:15:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_71,1,1083,SFS57 - Branxholme_Soil-Temperature_800,2013-09-11T05:27:12.000Z,2017-04-06T04:45:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_20,1,1085,SFS43 - Gatum_Soil-Temperature_800,2013-09-11T03:21:47.000Z,2017-04-10T06:30:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_36,1,1087,SFS61 - AWS Campbell Town_Soil-Temperature_800,2013-06-13T17:45:00.000Z,2017-11-07T02:00:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_52,1,1097,SFS109 - Vite Vite North - Molo Molo_Soil-Temperature_800,2017-07-04T02:15:00.000Z,2017-07-26T06:09:38.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_72,1,1098,SFS110 - Lindenow Flats_Soil-Temperature_800,2017-08-29T01:04:51.000Z,2018-07-28T01:15:31.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_63,1,503,SFS4 - Bairnsdale_Soil-Moisture_900,2013-01-23T13:15:00.000Z,2019-04-29T03:18:51.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_26,1,1104,SFS3 - Winchelsea1_Soil-Temperature_900,2013-05-04T08:21:19.000Z,2018-11-13T07:00:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_27,1,1105,SFS6 - Lake Bolac2_Soil-Temperature_900,2012-08-29T05:15:00.000Z,2016-06-25T00:38:02.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_32,1,1114,SFS33 - Dutson Downs_Soil-Temperature_900,2013-04-29T14:15:00.000Z,2017-07-30T06:15:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_69,1,103,SFS23 - Chatsworth_Soil-Moisture_300,2013-07-20T14:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,300,300,TRUE,mm
SFS_28,1,1118,SFS20 - Inverleigh1_Soil-Temperature_900,2013-04-23T00:48:59.000Z,2017-04-04T04:00:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_31,1,1120,SFS30 - Lidenow_Soil-Temperature_900,2013-04-29T06:40:13.000Z,2017-05-04T22:15:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_7,1,1121,SFS29 - Meerlieu_Soil-Temperature_900,2014-03-26T16:00:00.000Z,2015-07-10T07:00:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_30,1,1122,SFS28 - Derrinallum3_Soil-Temperature_900,2013-04-19T08:59:10.000Z,2017-04-19T07:00:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_65,1,1127,SFS34 - Rosedale_Soil-Temperature_900,2014-03-26T16:00:00.000Z,2018-08-02T02:22:49.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_29,1,1129,SFS26 - Winchelsea2_Soil-Temperature_900,2013-05-08T03:03:25.000Z,2017-04-03T22:15:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_56,1,1135,SFS45 - Learmonth_Soil-Temperature_900,2013-06-20T03:30:00.000Z,2017-03-26T23:45:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_49,1,1139,SFS51 - Longford_Soil-Temperature_900,2014-07-02T14:15:00.000Z,2018-06-19T00:00:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_50,1,1141,SFS52 - Nile_Soil-Temperature_900,2013-06-28T04:30:00.000Z,2016-07-15T05:38:27.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_34,1,1142,SFS53 - Western Junction_Soil-Temperature_900,2013-09-03T23:30:00.000Z,2014-04-06T06:50:47.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_33,1,1143,SFS55 - Tunbridge_Soil-Temperature_900,2014-05-31T14:26:56.000Z,2017-11-16T02:45:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_57,1,1144,SFS48 - Ballan2_Soil-Temperature_900,2014-08-08T05:07:56.000Z,2016-10-10T20:15:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_19,1,1145,SFS40 - Balliang East_Soil-Temperature_900,2013-09-02T02:48:10.000Z,2017-03-26T23:15:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_18,1,1146,SFS39 - Lake Bolac3_Soil-Temperature_900,2013-09-04T01:26:43.000Z,2017-04-21T01:15:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_76,1,1147,SFS17 - Woorndoo (2)_Soil-Temperature_900,2013-09-12T14:15:00.000Z,2018-04-16T23:15:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_70,1,1149,SFS49 - Cavendish_Soil-Temperature_900,2013-09-11T01:48:36.000Z,2017-04-05T23:15:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_71,1,1150,SFS57 - Branxholme_Soil-Temperature_900,2013-09-11T05:27:12.000Z,2017-04-06T04:45:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_20,1,1152,SFS43 - Gatum_Soil-Temperature_900,2013-09-11T03:21:47.000Z,2017-04-10T06:30:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_36,1,1154,SFS61 - AWS Campbell Town_Soil-Temperature_900,2013-06-13T17:45:00.000Z,2017-11-07T02:00:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_13,1,66,SFS38 - Westmere_Soil-Moisture_200,2014-03-26T16:00:00.000Z,2016-07-19T00:00:00.000Z,Soil-Moisture,200,200,TRUE,mm
SFS_56,1,178,SFS45 - Learmonth_Soil-Moisture_400,2013-06-20T14:15:00.000Z,2017-03-26T23:45:00.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_52,1,1164,SFS109 - Vite Vite North - Molo Molo_Soil-Temperature_900,2017-07-04T02:15:00.000Z,2017-07-26T06:09:38.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_72,1,1165,SFS110 - Lindenow Flats_Soil-Temperature_900,2017-08-29T01:04:51.000Z,2018-07-28T01:15:31.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_26,1,1171,SFS3 - Winchelsea1_Soil-Temperature_1000,2013-05-04T08:21:19.000Z,2018-11-13T07:00:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_27,1,1172,SFS6 - Lake Bolac2_Soil-Temperature_1000,2012-08-29T05:15:00.000Z,2016-06-25T00:38:02.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_32,1,1181,SFS33 - Dutson Downs_Soil-Temperature_1000,2013-04-29T14:15:00.000Z,2017-07-30T06:15:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_28,1,1185,SFS20 - Inverleigh1_Soil-Temperature_1000,2013-04-23T00:48:59.000Z,2017-04-04T04:00:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_31,1,1187,SFS30 - Lidenow_Soil-Temperature_1000,2013-04-29T06:40:13.000Z,2017-05-04T22:15:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_7,1,1188,SFS29 - Meerlieu_Soil-Temperature_1000,2014-03-26T16:00:00.000Z,2015-07-10T07:00:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_30,1,1189,SFS28 - Derrinallum3_Soil-Temperature_1000,2013-04-19T08:59:10.000Z,2017-04-19T07:00:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_65,1,1194,SFS34 - Rosedale_Soil-Temperature_1000,2014-03-26T16:00:00.000Z,2018-08-02T02:22:49.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_29,1,1196,SFS26 - Winchelsea2_Soil-Temperature_1000,2013-05-08T03:03:25.000Z,2017-04-03T22:15:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_56,1,1202,SFS45 - Learmonth_Soil-Temperature_1000,2013-06-20T03:30:00.000Z,2017-03-26T23:45:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_49,1,1206,SFS51 - Longford_Soil-Temperature_1000,2014-07-02T14:15:00.000Z,2018-06-19T00:00:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_50,1,1208,SFS52 - Nile_Soil-Temperature_1000,2013-06-28T04:30:00.000Z,2016-07-15T05:38:27.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_34,1,1209,SFS53 - Western Junction_Soil-Temperature_1000,2013-09-03T23:30:00.000Z,2014-04-06T06:50:47.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_33,1,1210,SFS55 - Tunbridge_Soil-Temperature_1000,2014-05-31T14:26:56.000Z,2017-11-16T02:45:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_57,1,1211,SFS48 - Ballan2_Soil-Temperature_1000,2014-08-08T05:07:56.000Z,2016-10-10T20:15:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_19,1,1212,SFS40 - Balliang East_Soil-Temperature_1000,2013-09-02T02:48:10.000Z,2017-03-26T23:15:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_18,1,1213,SFS39 - Lake Bolac3_Soil-Temperature_1000,2013-09-04T01:26:43.000Z,2017-04-21T01:15:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_76,1,1214,SFS17 - Woorndoo (2)_Soil-Temperature_1000,2013-09-12T14:15:00.000Z,2018-04-16T23:15:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_70,1,1216,SFS49 - Cavendish_Soil-Temperature_1000,2013-09-11T01:48:36.000Z,2017-04-05T23:15:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_71,1,1217,SFS57 - Branxholme_Soil-Temperature_1000,2013-09-11T05:27:12.000Z,2017-04-06T04:45:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_20,1,1219,SFS43 - Gatum_Soil-Temperature_1000,2013-09-11T03:21:47.000Z,2017-04-10T06:30:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_36,1,1221,SFS61 - AWS Campbell Town_Soil-Temperature_1000,2013-06-13T17:45:00.000Z,2017-11-07T02:00:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_52,1,1231,SFS109 - Vite Vite North - Molo Molo_Soil-Temperature_1000,2017-07-04T02:15:00.000Z,2017-07-26T06:09:38.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_72,1,1232,SFS110 - Lindenow Flats_Soil-Temperature_1000,2017-08-29T01:04:51.000Z,2018-07-28T01:15:31.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_26,1,1238,SFS3 - Winchelsea1_Rainfall_0,2013-05-01T22:45:00.000Z,2018-11-13T07:00:00.000Z,Rainfall,0,0,TRUE,mm
SFS_27,1,1239,SFS6 - Lake Bolac2_Rainfall_0,2012-09-02T11:00:00.000Z,2016-06-23T04:09:31.000Z,Rainfall,0,0,TRUE,mm
SFS_77,1,1240,SFS7 - Benham_Rainfall_0,2013-05-23T06:30:12.000Z,2013-05-23T06:45:12.000Z,Rainfall,0,0,TRUE,mm
SFS_60,1,1246,SFS10 - Inverleigh3_Rainfall_0,2013-04-16T04:08:18.000Z,2018-02-07T23:05:11.000Z,Rainfall,0,0,TRUE,mm
SFS_40,1,1248,SFS15 - Rokewood_Rainfall_0,2013-04-22T00:58:12.000Z,2018-02-07T23:07:42.000Z,Rainfall,0,0,TRUE,mm
SFS_32,1,1249,SFS33 - Dutson Downs_Rainfall_0,2013-04-29T14:00:00.000Z,2017-07-30T06:15:00.000Z,Rainfall,0,0,TRUE,mm
SFS_28,1,1254,SFS20 - Inverleigh1_Rainfall_0,2013-04-23T00:33:59.000Z,2017-04-04T04:00:00.000Z,Rainfall,0,0,TRUE,mm
SFS_31,1,1256,SFS30 - Lidenow_Rainfall_0,2013-04-29T06:25:13.000Z,2017-05-04T22:15:00.000Z,Rainfall,0,0,TRUE,mm
SFS_7,1,1257,SFS29 - Meerlieu_Rainfall_0,2014-03-26T15:45:00.000Z,2015-07-10T07:00:00.000Z,Rainfall,0,0,TRUE,mm
SFS_30,1,1258,SFS28 - Derrinallum3_Rainfall_0,2013-04-19T08:44:10.000Z,2017-04-19T07:00:00.000Z,Rainfall,0,0,TRUE,mm
SFS_65,1,1263,SFS34 - Rosedale_Rainfall_0,2014-03-26T15:45:00.000Z,2017-10-22T03:33:06.000Z,Rainfall,0,0,TRUE,mm
SFS_29,1,1265,SFS26 - Winchelsea2_Rainfall_0,2013-05-08T02:48:25.000Z,2015-01-21T22:15:00.000Z,Rainfall,0,0,TRUE,mm
SFS_43,1,1267,SFS37 - Werneth 2_Rainfall_0,2013-05-08T05:08:13.000Z,2016-08-16T01:18:38.000Z,Rainfall,0,0,TRUE,mm
SFS_69,1,1268,SFS23 - Chatsworth_Rainfall_0,2014-01-16T03:30:00.000Z,2016-08-16T22:06:06.000Z,Rainfall,0,0,TRUE,mm
SFS_56,1,1271,SFS45 - Learmonth_Rainfall_0,2013-06-20T04:15:00.000Z,2015-10-06T23:52:31.000Z,Rainfall,0,0,TRUE,mm
SFS_48,1,1272,SFS47 - Wickliffe2_Rainfall_0,2013-06-20T04:15:00.000Z,2016-09-30T14:00:00.000Z,Rainfall,0,0,TRUE,mm
SFS_49,1,1275,SFS51 - Longford_Rainfall_0,2014-03-26T15:45:00.000Z,2018-06-19T00:00:00.000Z,Rainfall,0,0,TRUE,mm
SFS_50,1,1277,SFS52 - Nile_Rainfall_0,2013-05-31T22:45:00.000Z,2016-07-15T05:38:27.000Z,Rainfall,0,0,TRUE,mm
SFS_5,1,1278,SFS44  - Willaura_Rainfall_0,2014-03-26T15:45:00.000Z,2014-08-04T02:15:00.000Z,Rainfall,0,0,TRUE,mm
SFS_34,1,1279,SFS53 - Western Junction_Rainfall_0,2013-08-26T14:00:00.000Z,2014-04-06T06:50:47.000Z,Rainfall,0,0,TRUE,mm
SFS_8,1,1280,SFS54 - Lake River Cressy_Rainfall_0,2014-03-26T15:45:00.000Z,2016-06-09T08:11:18.000Z,Rainfall,0,0,TRUE,mm
SFS_33,1,1281,SFS55 - Tunbridge_Rainfall_0,2014-03-26T15:45:00.000Z,2017-11-16T02:45:00.000Z,Rainfall,0,0,TRUE,mm
SFS_57,1,1282,SFS48 - Ballan2_Rainfall_0,2014-08-08T04:45:00.000Z,2016-10-10T20:15:00.000Z,Rainfall,0,0,TRUE,mm
SFS_19,1,1283,SFS40 - Balliang East_Rainfall_0,2013-09-02T02:33:10.000Z,2017-03-26T23:15:00.000Z,Rainfall,0,0,TRUE,mm
SFS_18,1,1284,SFS39 - Lake Bolac3_Rainfall_0,2013-09-04T01:11:43.000Z,2017-04-21T01:15:00.000Z,Rainfall,0,0,TRUE,mm
SFS_76,1,1285,SFS17 - Woorndoo (2)_Rainfall_0,2013-09-12T14:00:00.000Z,2018-04-16T23:15:00.000Z,Rainfall,0,0,TRUE,mm
SFS_23,1,1286,SFS56 - Mirranatwa_Rainfall_0,2013-09-12T00:10:17.000Z,2014-12-24T16:48:22.000Z,Rainfall,0,0,TRUE,mm
SFS_70,1,1287,SFS49 - Cavendish_Rainfall_0,2013-09-11T01:33:36.000Z,2016-08-04T06:04:18.000Z,Rainfall,0,0,TRUE,mm
SFS_71,1,1288,SFS57 - Branxholme_Rainfall_0,2013-09-11T05:12:12.000Z,2017-04-06T04:45:00.000Z,Rainfall,0,0,TRUE,mm
SFS_24,1,1289,SFS58 - Hensley Park_Rainfall_0,2013-09-10T23:38:16.000Z,2016-04-26T01:58:23.000Z,Rainfall,0,0,TRUE,mm
SFS_20,1,1290,SFS43 - Gatum_Rainfall_0,2013-09-11T03:06:47.000Z,2016-08-04T05:11:19.000Z,Rainfall,0,0,TRUE,mm
SFS_37,1,1292,SFS62 - AWS Hagley_Rainfall_0,2013-01-03T13:00:00.000Z,2018-08-14T11:30:00.000Z,Rainfall,0,0,TRUE,mm
SFS_4,1,1296,SFS54 - Hagley IrriCAC_Rainfall_0,2016-06-09T08:15:00.000Z,2016-06-09T08:30:00.000Z,Rainfall,0,0,TRUE,mm
SFS_35,1,1297,SFS54 - Hagley IrriCAC_Rainfall_0,2016-06-02T08:15:00.000Z,2018-01-28T05:11:56.000Z,Rainfall,0,0,TRUE,mm
SFS_43,1,1198,SFS37 - Werneth 2_Soil-Temperature_1000,2013-05-08T05:23:13.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_52,1,1306,SFS109 - Vite Vite North - Molo Molo_Rainfall_0,2017-07-04T02:00:00.000Z,2017-07-26T06:09:38.000Z,Rainfall,0,0,TRUE,mm
SFS_51,1,1307,SFS55 - Campbell Town_Rainfall_0,2017-11-16T03:30:00.000Z,2017-11-30T21:45:00.000Z,Rainfall,0,0,TRUE,mm
SFS_15,1,367,SFS13 - Lethbridge_Soil-Moisture_700,2013-04-19T14:15:00.000Z,2018-08-17T03:30:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_40,1,1455,SFS15 - Rokewood_Temperature_0,2011-06-17T14:15:00.000Z,2019-07-14T23:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_75,1,560,SFS104 - Wickliffe 3_Soil-Moisture_900,2017-04-24T04:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_55,1,1251,SFS16 - Skipton_Rainfall_0,2013-12-03T11:45:00.000Z,2019-07-14T23:45:00.000Z,Rainfall,0,0,TRUE,mm
SFS_37,1,1410,SFS62 - AWS Hagley_Temperature_0,2013-01-03T13:15:00.000Z,2018-08-14T11:30:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_37,1,1429,SFS62 - AWS Hagley_Humidity_0,2013-01-03T13:15:00.000Z,2018-08-14T11:30:00.000Z,Humidity,0,0,TRUE,Percent
SFS_41,1,1437,SFS19 - Duverney_Atmospheric Pressure_0,2014-02-26T00:30:00.000Z,2018-02-06T03:00:00.000Z,Atmospheric Pressure,0,0,TRUE,NA
SFS_13,1,1438,SFS38 - Westmere_Atmospheric Pressure_0,2016-01-13T03:45:00.000Z,2017-05-30T21:00:00.000Z,Atmospheric Pressure,0,0,TRUE,NA
SFS_26,1,1445,SFS3 - Winchelsea1_Temperature_0,2013-05-02T23:29:27.000Z,2018-11-13T07:00:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_27,1,1446,SFS6 - Lake Bolac2_Temperature_0,2012-08-29T05:15:00.000Z,2016-06-25T01:16:14.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_77,1,1447,SFS7 - Benham_Temperature_0,2013-05-23T06:45:12.000Z,2013-05-23T06:45:12.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_32,1,1456,SFS33 - Dutson Downs_Temperature_0,2013-04-29T14:15:00.000Z,2017-07-30T06:15:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_28,1,1461,SFS20 - Inverleigh1_Temperature_0,2013-04-23T00:48:59.000Z,2017-04-04T04:00:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_31,1,1463,SFS30 - Lidenow_Temperature_0,2013-04-29T06:40:13.000Z,2017-09-19T20:41:35.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_7,1,1464,SFS29 - Meerlieu_Temperature_0,2014-03-26T16:00:00.000Z,2015-07-10T07:00:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_30,1,1465,SFS28 - Derrinallum3_Temperature_0,2013-04-19T08:59:10.000Z,2017-04-19T07:00:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_65,1,1470,SFS34 - Rosedale_Temperature_0,2014-03-26T16:00:00.000Z,2018-08-02T02:22:49.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_29,1,1472,SFS26 - Winchelsea2_Temperature_0,2013-05-08T03:03:25.000Z,2017-04-03T22:15:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_56,1,1478,SFS45 - Learmonth_Temperature_0,2013-06-20T03:30:00.000Z,2017-03-26T23:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_49,1,1482,SFS51 - Longford_Temperature_0,2014-03-26T16:00:00.000Z,2018-06-19T00:00:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_50,1,1484,SFS52 - Nile_Temperature_0,2013-06-28T02:58:19.000Z,2016-07-15T05:38:27.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_5,1,1485,SFS44  - Willaura_Temperature_0,2014-03-26T16:00:00.000Z,2015-05-14T21:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_34,1,1486,SFS53 - Western Junction_Temperature_0,2013-08-26T14:15:00.000Z,2014-04-06T06:50:47.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_8,1,1487,SFS54 - Lake River Cressy_Temperature_0,2014-03-26T16:00:00.000Z,2016-06-09T08:11:18.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_33,1,1488,SFS55 - Tunbridge_Temperature_0,2014-03-26T16:00:00.000Z,2017-11-16T02:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_57,1,1489,SFS48 - Ballan2_Temperature_0,2014-08-08T05:00:00.000Z,2016-10-10T20:15:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_19,1,1490,SFS40 - Balliang East_Temperature_0,2013-09-02T02:48:10.000Z,2017-03-26T23:15:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_18,1,1491,SFS39 - Lake Bolac3_Temperature_0,2013-09-04T01:26:43.000Z,2017-04-21T01:15:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_76,1,1492,SFS17 - Woorndoo (2)_Temperature_0,2013-09-12T14:15:00.000Z,2018-04-16T23:15:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_70,1,1494,SFS49 - Cavendish_Temperature_0,2013-09-11T01:48:36.000Z,2017-04-05T23:15:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_71,1,1495,SFS57 - Branxholme_Temperature_0,2013-09-11T05:27:12.000Z,2017-04-06T04:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_20,1,1497,SFS43 - Gatum_Temperature_0,2013-09-11T03:21:47.000Z,2017-04-10T06:30:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
